TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Cep85	chr4	134186862	134187362	False	False
Zpld2	chr4	134202754	134203254	False	False
Catsper4	chr4	134227133	134227633	False	False
Cnksr1	chr4	134238149	134238649	False	False
E130218I03Rik	chr4	134243513	134244013	False	False
Zfp593	chr4	134245342	134245842	True	True
Gm30191	chr4	134246685	134247185	False	False
Grrp1	chr4	134253856	134254356	False	False
Pdik1l	chr4	134287645	134288145	False	True
Trim63	chr4	134314872	134315372	False	False
Slc30a2	chr4	134343216	134343716	False	False
Extl1	chr4	134383600	134384100	False	False
Pafah2	chr4	134396070	134396570	False	True
Stmn1	chr4	134468070	134468570	False	False
Paqr7	chr4	134496447	134496947	False	False
Aunip	chr4	134510749	134511249	False	True
Mtfr1l	chr4	134535048	134535548	False	True
Selenon	chr4	134551916	134552416	False	False
Man1c1	chr4	134704040	134704540	False	False
Ldlrap1	chr4	134767774	134768274	False	False
Maco1	chr4	134853095	134853595	False	False
Rhd	chr4	134864286	134864786	False	False
Tmem50a	chr4	134914774	134915274	False	True
Rsrp1	chr4	134923342	134923842	False	True
Syf2	chr4	134930648	134931148	False	True
Runx3	chr4	135120402	135120902	False	False
Clic4	chr4	135272564	135273064	False	False
Srrm1	chr4	135353071	135353571	False	True
Ncmap	chr4	135397971	135398471	False	False
Rcan3	chr4	135433603	135434103	False	False
Nipal3	chr4	135494256	135494756	False	False
Stpg1	chr4	135495737	135496237	False	False
Grhl3	chr4	135573380	135573880	False	True
Ifnlr1	chr4	135686037	135686537	False	False
Il22ra1	chr4	135727922	135728422	False	False
Myom3	chr4	135759465	135759965	False	False
Srsf10	chr4	135855497	135855997	True	False
Pnrc2	chr4	135873600	135874100	False	False
Cnr2	chr4	135895144	135895644	False	False
Fuca1	chr4	135920485	135920985	False	True
Hmgcl	chr4	135946198	135946698	False	True
Gale	chr4	135963477	135963977	False	True
Lypla2	chr4	135972376	135972876	True	True
Pithd1	chr4	135987014	135987514	False	True
Eloa	chr4	136021513	136022013	False	True
Rpl11	chr4	136052435	136052935	False	True
Id3	chr4	136143247	136143747	False	False
E2f2	chr4	136172144	136172644	False	False
Asap3	chr4	136206115	136206615	False	False
Tcea3	chr4	136247702	136248202	False	False
Zfp46	chr4	136285817	136286317	False	False
Hnrnpr	chr4	136310718	136311218	False	False
Htr1d	chr4	136423274	136423774	False	False
Luzp1	chr4	136469511	136470011	False	True
Kdm1a	chr4	136602473	136602973	True	True
Tex46	chr4	136610187	136610687	False	False
Lactbl1	chr4	136622371	136622871	False	False
Ephb2	chr4	136835738	136836238	False	False
C1qb	chr4	136885937	136886437	False	False
C1qc	chr4	136892815	136893315	False	True
C1qa	chr4	136898553	136899053	False	False
Epha8	chr4	136956566	136957066	False	False
Zbtb40	chr4	137048445	137048945	True	True
Wnt4	chr4	137277239	137277739	False	False
Cdc42	chr4	137357470	137357970	True	True
Cela3a	chr4	137409541	137410041	False	False
Cela3b	chr4	137430290	137430790	False	False
1700013G24Rik	chr4	137453034	137453534	False	False
Hspg2	chr4	137468519	137469019	False	False
Ldlrad2	chr4	137581854	137582354	False	False
Usp48	chr4	137593890	137594390	False	False
Rap1gap	chr4	137664476	137664976	False	False
Alpl	chr4	137796134	137796634	False	False
Ece1	chr4	137861987	137862487	False	False
Eif4g3	chr4	137992772	137993272	False	True
Hp1bp3	chr4	138216046	138216546	True	True
Sh2d5	chr4	138250163	138250663	False	False
Kif17	chr4	138250185	138250685	False	False
Ddost	chr4	138304480	138304980	False	False
Pink1	chr4	138326057	138326557	True	True
Cda	chr4	138367742	138368242	False	False
Fam43b	chr4	138396278	138396778	False	False
Mul1	chr4	138434421	138434921	True	True
Camk2n1	chr4	138454064	138454564	False	False
Vwa5b1	chr4	138623762	138624262	False	False
Pla2g2c	chr4	138724542	138725042	False	False
Ubxn10	chr4	138736917	138737417	False	True
Pla2g2f	chr4	138757376	138757876	False	False
Pla2g2d	chr4	138775485	138775985	False	False
Pla2g5	chr4	138863232	138863732	False	False
Gm13030	chr4	138873714	138874214	False	False
Pla2g2e	chr4	138877692	138878192	False	False
Otud3	chr4	138913695	138914195	False	True
Rnf186	chr4	138966862	138967362	False	False
Tmco4	chr4	138972642	138973142	False	True
Htr6	chr4	139075320	139075820	False	False
Nbl1	chr4	139092743	139093243	False	True
Micos10	chr4	139130863	139131363	True	False
Capzb	chr4	139192672	139193172	True	True
Pqlc2	chr4	139310435	139310935	False	True
Akr7a5	chr4	139310494	139310994	False	False
Mrto4	chr4	139352326	139352826	True	True
Emc1	chr4	139352337	139352837	False	True
Ubr4	chr4	139352359	139352859	True	True
Iffo2	chr4	139530298	139530798	False	False
Gm21969	chr4	139602936	139603436	False	False
Aldh4a1	chr4	139622616	139623116	False	False
Tas1r2	chr4	139653299	139653799	False	False
Pax7	chr4	139833278	139833778	False	False
Klhdc7a	chr4	139967776	139968276	False	False
Igsf21	chr4	140246534	140247034	False	False
Arhgef10l	chr4	140584093	140584593	False	False
Rcc2	chr4	140700291	140700791	False	False
Padi6	chr4	140742393	140742893	False	False
Padi4	chr4	140773986	140774486	False	False
Padi3	chr4	140803772	140804272	False	False
Padi1	chr4	140845528	140846028	False	False
Padi2	chr4	140906094	140906594	False	False
Sdhb	chr4	140960953	140961453	True	True
Atp13a2	chr4	140986623	140987123	False	False
Mfap2	chr4	141010168	141010668	False	False
Crocc	chr4	141060300	141060800	False	True
Necap2	chr4	141078107	141078607	True	True
Spata21	chr4	141088083	141088583	False	False
Szrd1	chr4	141139525	141140025	False	True
Fbxo42	chr4	141147663	141148163	True	True
Cplane2	chr4	141218396	141218896	False	True
Arhgef19	chr4	141246146	141246646	False	False
Epha2	chr4	141300990	141301490	False	False
Fam131c	chr4	141367970	141368470	False	False
Clcnka	chr4	141398474	141398974	False	False
Clcnkb	chr4	141415764	141416264	False	False
Hspb7	chr4	141420529	141421029	False	False
Srarp	chr4	141435855	141436355	False	False
Zbtb17	chr4	141444434	141444934	True	True
Spen	chr4	141538347	141538847	False	False
Fblim1	chr4	141599674	141600174	False	True
Tmem82	chr4	141618383	141618883	False	False
Slc25a34	chr4	141623571	141624071	False	False
Plekhm2	chr4	141664649	141665149	False	False
Rsc1a1	chr4	141685349	141685849	False	False
Ddi2	chr4	141723169	141723669	False	False
Agmat	chr4	141746422	141746922	False	False
Dnajc16	chr4	141790641	141791141	True	True
Casp9	chr4	141814508	141815008	False	True
Cela2a	chr4	141825910	141826410	False	False
Ctrc	chr4	141846013	141846513	False	False
Efhd2	chr4	141874670	141875170	False	False
Fhad1	chr4	142014817	142015317	False	False
Tmem51	chr4	142084054	142084554	False	False
Kazn	chr4	142209956	142210456	False	False
6330411D24Rik	chr4	143074589	143075089	False	False
Prdm2	chr4	143212455	143212955	False	True
Pdpn	chr4	143299314	143299814	False	False
Lrrc38	chr4	143349507	143350007	False	False
Pramel1	chr4	143394178	143394678	False	False
Pramef8	chr4	143412176	143412676	False	False
Oog4	chr4	143450074	143450574	False	False
Gm13043	chr4	143511093	143511593	False	False
Gm13040	chr4	143539422	143539922	False	False
Gm13057	chr4	143551459	143551959	False	False
BC080695	chr4	143567225	143567725	False	False
Gm13083	chr4	143614753	143615253	False	False
Gm13088	chr4	143656996	143657496	False	False
Gm13089	chr4	143702461	143702961	False	False
Gm13078	chr4	143719205	143719705	False	False
Gm13023	chr4	143789102	143789602	False	False
Gm13084	chr4	143815839	143816339	False	False
Gm13103	chr4	143846247	143846747	False	False
Pramef6	chr4	143897731	143898231	False	False
Pramef25	chr4	143950766	143951266	False	False
Gm13101	chr4	143966700	143967200	False	False
Pramef17	chr4	143994119	143994619	False	False
Pramel4	chr4	144058876	144059376	False	False
Gm13102	chr4	144106224	144106724	False	False
Oog3	chr4	144162413	144162913	False	False
Oog2	chr4	144190479	144190979	False	False
C87977	chr4	144213068	144213568	False	False
Pramel5	chr4	144280216	144280716	False	False
Gm13128	chr4	144329999	144330499	False	False
Gm13119	chr4	144357692	144358192	False	False
Pramef20	chr4	144377683	144378183	False	False
Pramef12	chr4	144408214	144408714	False	False
1700012P22Rik	chr4	144438522	144439022	False	False
Aadacl3	chr4	144463506	144464006	False	False
Aadacl4fm1	chr4	144519572	144520072	False	False
Aadacl4fm2	chr4	144564884	144565384	False	False
Aadacl4	chr4	144613457	144613957	False	False
Aadacl4fm4	chr4	144686118	144686618	False	False
AAdacl4fm3	chr4	144721154	144721654	False	False
Aadacl4fm5	chr4	144786333	144786833	False	False
Dhrs3	chr4	144892827	144893327	False	False
Vps13d	chr4	145194755	145195255	False	True
Tnfrsf1b	chr4	145246620	145247120	False	False
Tnfrsf8	chr4	145314914	145315414	False	False
Zfp990	chr4	145510541	145511041	False	False
Gm13212	chr4	145584916	145585416	False	False
Zfp980	chr4	145670435	145670935	False	False
Zfp986	chr4	145868544	145869044	False	False
Zfp987	chr4	146097095	146097595	False	False
Zfp600	chr4	146157440	146157940	False	False
Zfp992	chr4	146448773	146449273	False	False
Zfp981	chr4	146501777	146502277	False	False
Zfp993	chr4	146610711	146611211	False	False
Gm21411	chr4	146909277	146909777	False	False
Zfp989	chr4	146971726	146972226	False	False
Rex2	chr4	147021600	147022100	False	False
Zfp991	chr4	147131788	147132288	False	False
Zfp988	chr4	147305424	147305924	False	False
Zfp978	chr4	147361061	147361561	False	False
Zfp982	chr4	147492167	147492667	False	False
Zfp985	chr4	147553089	147553589	False	False
Zfp979	chr4	147642263	147642763	False	False
Zfp534	chr4	147702303	147702803	False	False
Zfp984	chr4	147775583	147776083	False	False
Zfp933	chr4	147848116	147848616	False	False
Miip	chr4	147868566	147869066	False	False
Fv1	chr4	147868729	147869229	False	False
Mfn2	chr4	147904454	147904954	True	True
Plod1	chr4	147920846	147921346	False	True
2510039O18Rik	chr4	147940645	147941145	False	True
Nppb	chr4	147985538	147986038	False	False
Nppa	chr4	148000472	148000972	False	False
Clcn6	chr4	148038571	148039071	False	True
Mthfr	chr4	148040941	148041441	False	True
Agtrap	chr4	148087781	148088281	False	True
Draxin	chr4	148130448	148130948	False	False
Mad2l2	chr4	148130665	148131165	True	False
Fbxo6	chr4	148151809	148152309	False	False
Fbxo44	chr4	148159844	148160344	True	False
Fbxo2	chr4	148160371	148160871	False	False
Disp3	chr4	148287715	148288215	False	False
Ubiad1	chr4	148444521	148445021	True	True
Mtor	chr4	148448361	148448861	True	True
Angptl7	chr4	148500210	148500710	False	False
Exosc10	chr4	148558179	148558679	True	True
Srm	chr4	148591253	148591753	False	True
Masp2	chr4	148602314	148602814	False	False
Tardbp	chr4	148626769	148627269	False	True
Gm572	chr4	148643067	148643567	False	False
Casz1	chr4	148804179	148804679	False	False
Pex14	chr4	149099626	149100126	True	True
Dffa	chr4	149103896	149104396	True	True
Cort	chr4	149126513	149127013	False	False
Cenps	chr4	149137298	149137798	False	False
Pgd	chr4	149166457	149166957	False	False
Kif1b	chr4	149307442	149307942	False	False
Ube4b	chr4	149335858	149336358	True	True
Rbp7	chr4	149454728	149455228	False	False
Tmem274	chr4	149477174	149477674	False	False
Nmnat1	chr4	149484952	149485452	True	True
Lzic	chr4	149485044	149485544	False	True
Ctnnbip1	chr4	149517986	149518486	False	False
Clstn1	chr4	149586218	149586718	False	False
Pik3cd	chr4	149701340	149701840	False	False
Tmem201	chr4	149737794	149738294	False	False
Slc25a33	chr4	149774027	149774527	False	True
Spsb1	chr4	149954793	149955293	False	False
H6pd	chr4	150001040	150001540	False	True
Gpr157	chr4	150087115	150087615	False	False
Slc2a5	chr4	150119033	150119533	False	False
Slc2a7	chr4	150148722	150149222	False	False
Car6	chr4	150198220	150198720	False	False
Eno1	chr4	150236702	150237202	True	True
Rere	chr4	150281396	150281896	False	True
Slc45a1	chr4	150651924	150652424	False	False
Errfi1	chr4	150853669	150854169	False	False
Park7	chr4	150914187	150914687	True	True
Tnfrsf9	chr4	150927749	150928249	False	False
Uts2	chr4	150996847	150997347	False	False
Per3	chr4	151044415	151044915	False	False
Vamp3	chr4	151057703	151058203	False	True
Gm13090	chr4	151089320	151089820	False	False
Camta1	chr4	151861626	151862126	True	False
Dnajc11	chr4	151933441	151933941	False	True
Thap3	chr4	151988747	151989247	False	False
Phf13	chr4	151996008	151996508	False	False
Klhl21	chr4	152008553	152009053	False	False
Zbtb48	chr4	152027421	152027921	False	True
Tas1r1	chr4	152038318	152038818	False	False
Nol9	chr4	152039086	152039586	False	True
Plekhg5	chr4	152072248	152072748	False	True
Tnfrsf25	chr4	152115684	152116184	False	False
Espn	chr4	152152121	152152621	False	False
Hes2	chr4	152158617	152159117	False	False
Acot7	chr4	152177884	152178384	True	True
Gpr153	chr4	152273982	152274482	False	False
Hes3	chr4	152291412	152291912	False	False
Icmt	chr4	152296977	152297477	True	True
Rnf207	chr4	152318358	152318858	False	False
Rpl22	chr4	152325617	152326117	True	True
Chd5	chr4	152338637	152339137	False	False
Kcnab2	chr4	152421584	152422084	False	False
Nphp4	chr4	152476456	152476956	False	False
Ajap1	chr4	153482561	153483061	False	False
A430005L14Rik	chr4	153956987	153957487	True	True
Dffb	chr4	153974876	153975376	False	False
Cep104	chr4	153974944	153975444	True	True
Lrrc47	chr4	154011481	154011981	True	True
Smim1	chr4	154025716	154026216	False	False
Ccdc27	chr4	154042427	154042927	False	False
Trp73	chr4	154139958	154140458	False	False
Wrap73	chr4	154142122	154142622	True	True
Tprgl	chr4	154160416	154160916	False	False
Megf6	chr4	154170480	154170980	False	False
Arhgef16	chr4	154299804	154300304	False	False
Prdm16	chr4	154636616	154637116	False	False
Actrt2	chr4	154667617	154668117	False	False
Ttc34	chr4	154837209	154837709	False	False
Mmel1	chr4	154869335	154869835	False	False
Prxl2b	chr4	154898885	154899385	False	False
Tnfrsf14	chr4	154928302	154928802	False	False
Hes5	chr4	154960673	154961173	False	False
Pank4	chr4	154963883	154964383	False	True
Plch2	chr4	155054502	155055002	False	False
Pex10	chr4	155066766	155067266	True	True
Rer1	chr4	155086123	155086623	True	True
Morn1	chr4	155086327	155086827	False	True
Ski	chr4	155222342	155222842	False	False
Faap20	chr4	155249716	155250216	False	False
Prkcz	chr4	155361111	155361611	False	False
Gabrd	chr4	155397862	155398362	False	False
Cfap74	chr4	155409008	155409508	False	False
Tmem52	chr4	155468881	155469381	False	False
Gnb1	chr4	155491114	155491614	False	True
Nadk	chr4	155562128	155562628	False	True
Slc35e2	chr4	155601166	155601666	False	False
Cdk11b	chr4	155624619	155625119	False	True
Gm10563	chr4	155645158	155645658	False	False
Mmp23	chr4	155653134	155653634	False	False
Mib2	chr4	155668948	155669448	False	True
Fndc10	chr4	155694092	155694592	False	False
Ssu72	chr4	155704550	155705050	True	True
Tmem240	chr4	155734554	155735054	False	False
Atad3a	chr4	155760843	155761343	False	True
Vwa1	chr4	155774448	155774948	False	False
Tmem88b	chr4	155785624	155786124	False	False
Ankrd65	chr4	155790922	155791422	False	False
Mrpl20	chr4	155803400	155803900	True	True
Ccnl2	chr4	155812239	155812739	True	True
Aurkaip1	chr4	155831101	155831601	True	True
Mxra8	chr4	155839476	155839976	False	False
Dvl1	chr4	155847152	155847652	False	False
Tas1r3	chr4	155863112	155863612	False	False
Cptp	chr4	155869190	155869690	False	True
Ints11	chr4	155869296	155869796	False	True
Pusl1	chr4	155891531	155892031	False	True
Acap3	chr4	155891625	155892125	False	False
Ube2j2	chr4	155943600	155944100	True	True
C1qtnf12	chr4	155962068	155962568	False	False
B3galt6	chr4	155992399	155992899	True	True
Sdf4	chr4	155992920	155993420	False	True
Tnfrsf4	chr4	156013593	156014093	False	False
Tnfrsf18	chr4	156025914	156026414	False	False
Ttll10	chr4	156059164	156059664	False	False
9430015G10Rik	chr4	156109732	156110232	False	True
Rnf223	chr4	156130263	156130763	False	False
Agrn	chr4	156197238	156197738	False	False
Isg15	chr4	156200546	156201046	False	False
Perm1	chr4	156215618	156216118	False	False
Plekhn1	chr4	156229467	156229967	False	False
Noc2l	chr4	156235669	156236169	False	True
Samd11	chr4	156255088	156255588	False	False
Vmn2r-ps159	chr4	156330853	156331353	False	False
Cdk6	chr5	3343643	3344143	False	True
Fam133b	chr5	3543583	3544083	False	True
1700109H08Rik	chr5	3575438	3575938	False	False
Rbm48	chr5	3595952	3596452	False	True
Pex1	chr5	3605952	3606452	False	True
Tmbim7	chr5	3656754	3657254	False	False
Gatad1	chr5	3656935	3657435	True	True
Ankib1	chr5	3802675	3803175	False	True
Krit1	chr5	3802940	3803440	False	True
Lrrd1	chr5	3844923	3845423	False	False
Mterf1a	chr5	3893683	3894183	False	False
Akap9	chr5	3928024	3928524	False	True
Cyp51	chr5	4104496	4104996	False	True
Mterf1b	chr5	4192117	4192617	False	True
Fzd1	chr5	4757785	4758285	False	False
Cdk14	chr5	5379947	5380447	False	True
1700015F17Rik	chr5	5478893	5479393	False	False
Cldn12	chr5	5514662	5515162	False	True
Gtpbp10	chr5	5559288	5559788	False	True
Gm8773	chr5	5573549	5574049	False	False
Cfap69	chr5	5663958	5664458	False	True
Steap2	chr5	5694328	5694828	False	False
Steap1	chr5	5749076	5749576	False	False
Tex47	chr5	7303875	7304375	False	False
Zfp804b	chr5	7344506	7345006	False	False
Steap4	chr5	7960207	7960707	False	False
Sri	chr5	8045828	8046328	True	True
Adam22	chr5	8367732	8368232	False	False
Dbf4	chr5	8422430	8422930	False	False
Slc25a40	chr5	8422600	8423100	False	True
Rundc3b	chr5	8622702	8623202	False	False
Abcb1a	chr5	8659827	8660327	False	False
Abcb1b	chr5	8797936	8798436	False	False
Abcb4	chr5	8893467	8893967	False	False
Crot	chr5	8997074	8997574	False	False
Tmem243	chr5	9100418	9100918	False	False
Dmtf1	chr5	9161526	9162026	False	True
9330182L06Rik	chr5	9265899	9266399	False	True
Grm3	chr5	9724920	9725420	False	False
Gm5152	chr5	10246242	10246742	False	False
Gm8857	chr5	10947557	10948057	False	False
Gm8871	chr5	11039865	11040365	False	False
Gm8879	chr5	11127384	11127884	False	False
Gm5861	chr5	11182822	11183322	False	False
Gm8890	chr5	11255783	11256283	False	False
Speer1	chr5	11341266	11341766	False	False
Gm8897	chr5	11416168	11416668	False	False
Gm8906	chr5	11502435	11502935	False	False
Gm6460	chr5	11594663	11595163	False	False
Gm8922	chr5	11681709	11682209	False	False
Gm8926	chr5	11770298	11770798	False	False
Gm6465	chr5	11845289	11845789	False	False
4933402N22Rik	chr5	11917793	11918293	False	False
Sema3d	chr5	12383135	12383635	False	False
Sema3a	chr5	13398438	13398938	False	False
Speer3	chr5	13791369	13791869	False	False
Sema3e	chr5	14025026	14025526	False	False
Pclo	chr5	14514668	14515168	False	False
Gm9758	chr5	14914649	14915149	False	False
Speer4e	chr5	14938179	14938679	False	False
Gm10354	chr5	14978685	14979185	False	False
Gm17019	chr5	15032748	15033248	False	False
Gm21149	chr5	15476273	15476773	False	False
Gm21190	chr5	15528972	15529472	False	False
Gm21083	chr5	15577083	15577583	False	False
Speer4d	chr5	15619912	15620412	False	False
4930572O03Rik	chr5	15656809	15657309	False	False
Speer4c	chr5	15713986	15714486	False	False
Cacna2d1	chr5	15934538	15935038	False	False
Hgf	chr5	16553300	16553800	False	False
Gm28710	chr5	16791560	16792060	False	False
Speer4f2	chr5	17372930	17373430	False	False
Speer4f1	chr5	17475848	17476348	False	False
Sema3c	chr5	17574649	17575149	False	False
Cd36	chr5	17888497	17888997	False	True
Gnat3	chr5	17962299	17962799	False	False
Gnai1	chr5	18360105	18360605	False	False
Magi2	chr5	19226805	19227305	False	False
Phtf2	chr5	20881874	20882374	False	True
Tmem60	chr5	20881941	20882441	True	True
Rsbn1l	chr5	20956148	20956648	False	False
Ptpn12	chr5	21055661	21056161	False	False
Gsap	chr5	21186017	21186517	False	False
Fgl2	chr5	21372392	21372892	False	False
Ccdc146	chr5	21424427	21424927	False	True
Fam185a	chr5	21424708	21425208	False	False
Lrrc17	chr5	21543313	21543813	False	False
Fbxl13	chr5	21645355	21645855	False	False
Armc10	chr5	21645629	21646129	True	False
Napepld	chr5	21701144	21701644	False	True
Pmpcb	chr5	21737786	21738286	True	True
Dnajc2	chr5	21785001	21785501	False	True
Psmc2	chr5	21785033	21785533	True	True
Slc26a5	chr5	21861748	21862248	False	False
Reln	chr5	22344452	22344952	False	False
Orc5	chr5	22550125	22550625	True	True
Lhfpl3	chr5	22745809	22746309	False	False
Kmt2e	chr5	23434191	23434691	False	True
Srpk2	chr5	23676198	23676698	False	True
Pus7	chr5	23783461	23783961	False	True
Rint1	chr5	23787461	23787961	True	True
Tomm7	chr5	23843911	23844411	True	True
Fam126a	chr5	24030062	24030562	False	False
Klhl7	chr5	24100355	24100855	True	True
Nupl2	chr5	24164713	24165213	True	True
Kcnh2	chr5	24351354	24351854	False	False
Nos3	chr5	24364560	24365060	False	False
Atg9b	chr5	24391893	24392393	False	False
Abcb8	chr5	24394146	24394646	False	True
Asic3	chr5	24413142	24413642	False	True
Cdk5	chr5	24423280	24423780	True	True
Slc4a2	chr5	24424982	24425482	False	True
Fastk	chr5	24444944	24445444	True	True
Tmub1	chr5	24447604	24448104	False	False
Agap3	chr5	24451927	24452427	False	False
Gbx1	chr5	24526952	24527452	False	False
Asb10	chr5	24540207	24540707	False	False
Iqca1l	chr5	24555160	24555660	False	False
Abcf2	chr5	24577217	24577717	True	True
Chpf2	chr5	24586491	24586991	True	True
Smarcd3	chr5	24624161	24624661	False	False
Nub1	chr5	24685282	24685782	False	False
Wdr86	chr5	24730477	24730977	False	False
Crygn	chr5	24757758	24758258	False	False
Rheb	chr5	24842374	24842874	False	False
Prkag2	chr5	25100392	25100892	False	True
Galntl5	chr5	25181252	25181752	False	False
Galnt11	chr5	25222632	25223132	True	False
E130116L18Rik	chr5	25222903	25223403	False	False
Kmt2c	chr5	25498495	25498995	False	False
Cct8l1	chr5	25515817	25516317	False	False
Xrcc2	chr5	25693188	25693688	False	True
Actr3b	chr5	25759747	25760247	False	True
Gm21663	chr5	25942131	25942631	False	False
Gm21671	chr5	25954167	25954667	False	False
Gm21680	chr5	25972413	25972913	False	False
Gm21698	chr5	25988400	25988900	False	False
Gm1979	chr5	26004548	26005048	False	False
Gm5862	chr5	26022666	26023166	False	False
Speer4a	chr5	26039308	26039808	False	False
Gm7347	chr5	26058331	26058831	False	False
Gm10471	chr5	26089041	26089541	False	False
5031410I06Rik	chr5	26105112	26105612	False	False
Gm10220	chr5	26121171	26121671	False	False
Gm7361	chr5	26257441	26257941	False	False
Dpp6	chr5	26817107	26817607	False	False
Speer4b	chr5	27501112	27501612	False	False
Paxip1	chr5	27791300	27791800	False	False
Htr5a	chr5	27841899	27842399	False	True
Insig1	chr5	28071113	28071613	False	True
En2	chr5	28165444	28165944	False	False
Cnpy1	chr5	28245556	28246056	False	False
Rbm33	chr5	28316927	28317427	False	True
Shh	chr5	28467006	28467506	False	False
Rnf32	chr5	29195747	29196247	False	True
Lmbr1	chr5	29378134	29378634	False	False
Nom1	chr5	29434414	29434914	False	True
Mnx1	chr5	29478220	29478720	False	False
Ube3c	chr5	29568992	29569492	True	True
Dnajb6	chr5	29735783	29736283	False	True
Il6	chr5	30012864	30013364	False	False
Tyms	chr5	30073331	30073831	False	True
Garem2	chr5	30104911	30105411	False	False
3110082J24Rik	chr5	30105836	30106336	False	False
Hadha	chr5	30154912	30155412	True	False
Hadhb	chr5	30154998	30155498	False	True
Adgrf3	chr5	30205472	30205972	False	True
Selenoi	chr5	30232331	30232831	False	True
Drc1	chr5	30281138	30281638	False	False
Otof	chr5	30461682	30462182	False	False
Fam166c	chr5	30465809	30466309	False	False
Cib4	chr5	30545586	30546086	False	False
Kcnk3	chr5	30587920	30588420	False	False
Slc35f6	chr5	30647683	30648183	False	True
Cenpa	chr5	30666527	30667027	True	False
Dpysl5	chr5	30711651	30712151	False	False
Mapre3	chr5	30814391	30814891	False	True
Tmem214	chr5	30869381	30869881	True	True
Agbl5	chr5	30888602	30889102	False	True
Ost4	chr5	30907538	30908038	True	True
Emilin1	chr5	30913152	30913652	False	False
Khk	chr5	30921181	30921681	False	False
Cgref1	chr5	30945341	30945841	False	False
Preb	chr5	30960111	30960611	True	True
Tcf23	chr5	30968412	30968912	False	False
Atraid	chr5	31048071	31048571	False	True
Slc5a6	chr5	31048674	31049174	False	True
Cad	chr5	31054530	31055030	False	True
Dnajc5g	chr5	31106035	31106535	False	False
Slc30a3	chr5	31107987	31108487	False	True
Trim54	chr5	31116462	31116962	False	False
Ucn	chr5	31138579	31139079	False	False
Mpv17	chr5	31154001	31154501	True	True
Gm29609	chr5	31179661	31180161	False	False
Gtf3c2	chr5	31179894	31180394	True	True
Snx17	chr5	31192977	31193477	True	True
Eif2b4	chr5	31193180	31193680	False	True
Zfp513	chr5	31202053	31202553	False	True
Ppm1g	chr5	31220437	31220937	True	True
Nrbp1	chr5	31240614	31241114	False	False
Krtcap3	chr5	31251441	31251941	False	False
Ift172	chr5	31290857	31291357	False	True
Fndc4	chr5	31295686	31296186	False	False
Gckr	chr5	31297193	31297693	False	False
Zfp512	chr5	31452185	31452685	False	False
4930548H24Rik	chr5	31485490	31485990	False	False
Gpn1	chr5	31494491	31494991	False	True
Supt7l	chr5	31526523	31527023	False	True
Slc4a1ap	chr5	31526747	31527247	False	True
Mrpl33	chr5	31596685	31597185	False	True
Rbks	chr5	31697377	31697877	False	True
Babam2	chr5	31697434	31697934	False	True
Fosl2	chr5	32135551	32136051	False	False
Plb1	chr5	32232464	32232964	False	False
Ppp1cb	chr5	32458902	32459402	True	True
Yes1	chr5	32610934	32611434	False	True
Pisd	chr5	32742225	32742725	False	False
Gm20671	chr5	32826859	32827359	False	False
Prr14l	chr5	32854006	32854506	True	True
Depdc5	chr5	32863471	32863971	False	True
Ywhah	chr5	33018566	33019066	False	False
Slc5a1	chr5	33103969	33104469	False	False
Spon2	chr5	33215699	33216199	False	False
Ctbp1	chr5	33274744	33275244	True	False
Maea	chr5	33335259	33335759	True	True
Uvssa	chr5	33378446	33378946	False	True
Nkx1-1	chr5	33433726	33434226	False	False
Fam53a	chr5	33629385	33629885	False	False
Gm9903	chr5	33629675	33630175	False	False
Slbp	chr5	33652095	33652595	True	True
Tacc3	chr5	33657878	33658378	False	False
Tmem129	chr5	33658166	33658666	True	True
Fgfr3	chr5	33721474	33721974	False	False
Letm1	chr5	33782567	33783067	False	True
Nsd2	chr5	33820475	33820975	False	True
Nelfa	chr5	33936163	33936663	False	True
Gm1673	chr5	33983183	33983683	True	False
Nat8l	chr5	33995734	33996234	False	False
Poln	chr5	34169198	34169698	False	False
Haus3	chr5	34169277	34169777	False	False
Mxd4	chr5	34187460	34187960	False	False
Zfyve28	chr5	34288187	34288687	False	False
Cfap99	chr5	34288350	34288850	False	False
Rnf4	chr5	34336039	34336539	True	True
Fam193a	chr5	34369683	34370183	False	False
Tnip2	chr5	34513688	34514188	True	True
Sh3bp2	chr5	34525596	34526096	False	True
Add1	chr5	34573414	34573914	True	True
Mfsd10	chr5	34636962	34637462	False	True
Nop14	chr5	34659898	34660398	True	False
Grk4	chr5	34660129	34660629	False	True
Htt	chr5	34761494	34761994	True	True
Msantd1	chr5	34907762	34908262	False	False
Rgs12	chr5	35026720	35027220	False	False
Hgfac	chr5	35041259	35041759	False	False
Dok7	chr5	35056827	35057327	False	False
Lrpap1	chr5	35105516	35106016	True	True
Adra2c	chr5	35278069	35278569	False	False
Hmx1	chr5	35388858	35389358	False	False
Cpz	chr5	35525448	35525948	False	False
Trmt44	chr5	35574820	35575320	False	True
Acox3	chr5	35582852	35583352	True	True
Htra3	chr5	35679532	35680032	False	False
Sh3tc1	chr5	35721353	35721853	False	False
Ablim2	chr5	35827905	35828405	False	False
Afap1	chr5	35893069	35893569	False	False
Psapl1	chr5	36203771	36204271	False	False
